ID,y
1823,108.36
1819,110.87
2462,114.56
6307,83.25
6124,88.73
5361,86.61
3894,94.56
18,92.93
1179,105.43
587,76.59
1791,129.32
7477,92.51
1278,107.94
2263,93.48
6918,98.03
909,110.33
4255,98.32
2177,128.36
6252,92.13
1371,110.54
3083,75.89
7219,89.83
5489,90.76
8109,97.93
4632,110.6
6812,75.85
2704,107.65
4040,107.61
1217,123.89
582,95.99
7266,121.31
4006,114.29
3218,111.64
4940,77.06
6199,95.89
2686,77.42
8093,111.68
5632,98.9
7709,115.18
218,92.35
2217,74.54
7934,75.86
5291,90.98
8224,85.14
5430,92.06
7689,95.75
7987,74.08
302,87.26
4894,100.05
5139,103.14
1357,132.59
54,84.84
450,89.86
4143,113.28
5358,90.6
8106,101.69
7435,84.8
6538,90.28
4123,90.57
733,94.11
6268,94.62
1193,111.45
6378,104.36
4400,108.94
6423,100.44
4687,84.56
8055,105.36
3231,92.98
5654,85.18
4309,92.31
635,87.81
1102,80.01
107,139.2
4691,90.57
1100,104.73
6626,88.61
3749,106.22
7198,108.83
1626,100.83
1391,97.99
2163,106.08
7677,90.22
5573,100.02
2755,90.13
241,92.7
650,89.05
985,89.79
2619,107.47
336,94.17
6730,103.19
1989,140.15
7097,98.75
7202,114.12
6343,137.32
2651,88.57
2924,93.03
432,88.82
6686,90.6
1140,126.68
5344,119.72
6367,89.03
6386,99.84
5498,92.56
3957,103.03
315,112.44
5363,105.05
5807,88.74
847,103.98
7066,100.1
955,97.47
8221,114.58
2134,93.41
7371,93.71
255,118.74
5058,110.06
486,108.43
991,93.4
7803,104.89
7463,105.65
6057,86.91
1750,109.39
7086,107.68
5836,89.38
4369,117.49
4270,75.05
1892,107.36
5925,120.38
7548,84.22
3569,125.72
2756,105.95
6575,79.81
7790,105.29
6962,96.56
6566,119.47
2708,88.02
7222,110.84
3503,92.6
7857,105.43
6256,114.63
2397,94.16
3364,92.59
3120,89.9
5307,99.85
300,96.78
6584,109.09
4079,124.64
750,88.79
2516,134.21
7307,119.38
1591,97.02
2574,114.89
418,102.89
699,91.62
3260,113.87
7228,100.98
2446,90.86
6366,102.32
1305,90.39
605,89.03
7975,110.71
6770,117.36
3510,89.84
5735,108.28
8392,89.25
7576,102.39
2635,107.82
1235,89.97
1650,90.78
8180,99.68
6924,89.15
8269,102.86
4705,140.25
2796,94.84
5538,94.95
3418,99.67
3471,101.47
356,110.91
1800,102.87
268,87.09
987,79.99
4797,89.72
2707,109.69
1160,90.76
442,90.54
2568,76.18
7272,106.77
6606,92.97
4913,119.94
7310,110.5
1557,91.68
325,94.92
8177,89.6
6915,100.8
5491,111.56
3964,88.92
7585,109.11
3941,89.69
2411,113.39
1899,91.27
3258,95.8
2176,106.81
7705,97.32
808,93.21
6494,75.71
5343,93.48
1219,100.97
2287,109.68
7938,100.12
1986,90.04
1123,91.16
3294,82.21
269,116.73
8383,103.03
1309,118.17
7716,88.83
819,90.84
310,96.41
6112,98.57
2750,94.02
3153,106.28
1928,110.12
5194,94.7
1990,94.64
822,136.47
4091,88.45
2391,121.28
7427,105.73
4027,92.6
5955,110.81
6729,99.65
3900,109.21
6323,112.34
252,105.15
8000,86.77
1092,98.93
7812,73.36
7162,107.5
4382,88.12
7671,103.9
2537,89.85
7630,99.86
3582,116.51
145,111.74
7543,107.34
6151,86.81
2573,109.87
2939,89.67
1227,99.46
3573,106.73
6624,88.68
3008,92.63
8156,85.68
3379,88.62
3702,85.83
3078,111.42
4637,91.93
2424,93.29
977,93.02
5779,116.37
5181,88.53
2193,89.74
4266,93.33
3589,114.51
8234,112.03
6183,84.39
3347,132.86
5161,106.35
8327,91.76
470,99.35
3019,107.98
6706,87.85
6550,106.64
6161,87.38
5627,89.47
6643,100.09
6241,126.41
8203,88.03
5357,114.22
5557,88.53
5945,91.22
6103,103.71
880,117.81
1618,94.11
6797,85.44
1889,107.59
1736,116.02
4882,122.36
597,108.43
1873,117.89
8193,86.51
8150,98.86
5183,92.0
6957,107.94
2773,123.17
596,114.34
2317,91.33
8185,89.93
4664,101.29
2445,105.65
7900,108.9
7557,114.73
3963,115.39
3918,97.96
6898,97.28
4059,89.86
2852,110.32
7041,96.79
7755,92.41
2793,99.93
2733,111.41
7701,115.31
1237,101.11
6805,114.23
4071,114.4
2532,93.93
4855,110.66
1808,95.64
7629,104.22
1939,93.83
5895,109.9
681,169.91
3908,87.67
6239,109.18
1006,100.42
3754,107.3
2724,94.8
1891,90.71
3027,116.57
4390,121.6
6687,101.76
4725,92.84
6672,99.54
1223,116.87
884,99.17
5585,90.14
658,110.49
6656,109.99
2186,119.01
840,89.99
0,130.81
4950,137.49
2125,99.58
7490,118.44
4781,110.07
1284,88.78
1994,110.24
7860,102.29
6783,92.73
783,105.85
1075,90.79
5620,105.97
2692,110.23
8417,110.85
1909,88.34
3223,93.75
3191,103.2
2466,109.03
1081,95.92
1561,114.26
4751,99.95
3170,88.81
2669,142.71
37,99.15
3430,106.18
7485,90.05
719,92.58
1206,113.12
5893,121.85
6033,108.82
1485,89.5
676,116.04
2780,97.26
2830,107.66
2586,105.51
7175,89.79
4487,115.18
706,99.05
4609,100.95
3060,92.81
7958,99.74
6480,114.33
966,107.68
1361,110.71
1266,117.85
1341,88.38
1449,94.36
1682,88.26
857,93.14
2008,95.04
7231,101.65
2514,111.31
5010,91.96
3877,115.19
5353,115.66
4679,97.79
8415,87.48
6520,107.05
3180,93.86
718,112.35
614,99.48
8406,108.77
3841,88.14
5980,91.74
4898,112.88
4004,95.33
5035,111.64
6578,87.05
2631,110.16
1593,90.39
4169,75.42
2414,99.16
8371,131.98
177,98.84
6873,139.07
1506,90.9
3983,88.28
8200,89.06
8297,105.61
6215,132.7
6174,90.32
229,107.83
1617,123.68
2517,88.61
6214,92.18
6077,113.5
5133,106.95
1058,113.4
3711,115.53
5441,105.96
4598,111.16
281,90.54
1205,114.85
3701,102.3
970,112.59
703,92.48
108,85.44
2047,105.53
7546,98.44
6120,88.11
2722,98.57
670,104.38
4846,109.28
3195,88.38
3592,110.01
7153,73.83
1031,104.73
4035,95.48
4599,90.71
6780,118.27
5819,89.17
380,105.47
778,122.47
386,89.67
2272,116.3
3566,109.61
2353,108.12
8265,95.58
3679,89.07
2894,111.1
5382,104.66
3591,108.97
8311,96.45
4135,89.65
5531,105.66
4066,119.89
8247,87.78
2303,100.12
7492,126.17
1919,90.35
6792,88.28
4314,109.05
8010,107.44
7280,87.22
3923,95.7
8043,109.58
6804,118.31
6102,99.69
4228,101.35
2906,108.35
3683,90.11
79,114.78
6598,107.87
5947,88.91
838,111.7
6728,104.89
1927,88.24
915,113.87
38,93.64
4535,92.21
1893,91.21
7493,77.5
7128,93.17
5116,106.47
4848,117.08
3433,91.14
6935,88.98
1739,107.36
160,79.03
3661,115.1
5669,116.46
7103,87.4
993,113.68
5087,91.59
2202,93.95
3552,108.26
6126,111.67
8178,97.43
4459,121.06
1039,90.34
3665,90.76
810,116.16
4779,105.83
5064,85.13
5685,101.74
7035,73.24
2170,111.85
4515,95.97
6895,109.31
5298,88.42
5859,88.39
2441,95.24
1541,97.95
1350,119.57
3414,95.98
361,113.17
5950,119.56
3354,111.44
2879,89.26
1886,91.63
3417,89.61
5652,87.28
3777,108.07
323,94.75
6314,91.07
1694,111.1
2952,91.07
561,92.94
4000,93.55
1628,121.18
4810,109.62
2187,94.81
1195,108.53
4221,89.22
3706,89.14
752,98.24
2557,104.37
2229,113.88
1451,88.55
2231,118.18
2336,93.65
3806,87.71
3245,105.85
4541,92.26
7809,104.93
6073,98.59
2328,91.79
979,88.06
308,88.1
6800,109.67
8306,82.79
394,119.76
528,76.64
1688,91.21
2339,100.81
2017,125.06
4802,118.73
3070,108.13
2083,109.45
425,113.11
326,106.44
3225,87.41
4651,103.53
3507,99.23
2847,100.32
5195,108.12
5146,91.84
1414,101.44
2477,118.14
3158,111.31
1714,98.13
2806,92.98
5126,94.21
3031,127.06
7305,91.49
1355,77.42
7232,105.57
7084,76.32
4698,112.25
7192,85.74
4530,136.96
6791,104.82
5228,89.37
5326,90.35
3412,92.58
5068,94.79
2494,87.16
4967,102.25
6522,102.91
1950,90.96
6811,108.97
6408,93.24
2988,100.07
2897,112.88
6229,88.46
5157,97.28
263,113.28
7275,107.44
2286,88.95
2978,119.87
760,91.04
1484,110.48
697,104.74
8399,107.39
3858,98.59
2232,100.9
7499,109.67
2566,94.09
3734,88.44
2020,108.37
3848,106.9
5809,112.86
7829,103.31
1595,95.71
3998,100.11
3920,99.58
5570,95.44
2464,108.52
6394,105.52
6129,89.6
3333,105.49
6066,108.02
3891,109.02
5600,111.48
7032,118.87
7481,89.79
4174,109.34
6056,104.66
1850,87.13
8244,117.85
444,87.66
2931,76.96
3259,104.73
6727,109.93
456,104.16
2145,128.78
3438,108.33
5918,93.19
5948,74.79
7770,77.41
3265,133.5
6821,108.68
8082,91.3
6167,107.75
1806,108.57
1105,88.6
6500,114.43
892,90.06
3301,93.93
913,89.75
1457,88.9
3605,109.9
4182,91.63
4414,109.01
1528,111.48
611,91.82
7021,90.86
7072,101.9
1170,90.86
6612,94.12
1631,87.47
2785,108.33
270,89.02
2224,115.95
4149,113.09
7582,105.41
873,89.66
7928,107.65
2090,93.6
3799,88.87
4198,109.39
1996,106.0
2504,98.95
1180,92.01
3759,90.26
3344,78.22
428,90.79
3273,104.49
741,108.27
2612,93.77
468,103.98
4238,97.55
6744,109.6
2783,78.01
2179,101.97
3143,92.39
5295,91.47
5085,112.55
7769,99.86
1094,114.94
1575,109.19
6849,96.49
1712,87.71
6961,104.55
7675,108.4
2198,109.78
4451,90.62
6375,92.65
3820,101.03
7498,92.64
2458,133.36
2165,89.02
2152,93.38
3861,98.16
49,94.57
1684,109.58
1946,94.39
4775,97.69
5542,100.25
6076,119.35
6236,108.93
8223,118.41
3295,89.3
3455,92.45
1298,130.97
62,89.37
5761,115.07
1151,113.93
2323,114.88
3638,107.79
4099,106.4
1577,107.62
4857,76.84
3607,108.06
4558,93.18
5840,105.34
2395,88.69
334,90.27
5818,94.51
4520,118.53
4319,92.4
7393,93.83
5473,153.51
4835,105.13
7700,92.34
2045,92.63
5197,124.31
7238,94.77
5412,95.15
5611,75.41
7095,100.78
3037,86.83
4378,89.13
2609,111.47
1881,98.17
8006,76.64
3887,86.67
7062,109.81
7318,89.12
4678,92.76
6147,105.0
7447,91.65
7388,104.87
6615,116.93
1953,113.39
7560,90.46
2261,101.23
2698,91.55
1086,106.81
5764,108.72
6691,98.33
8108,89.68
4387,99.67
7229,90.41
5131,99.13
5381,112.95
4019,90.69
6974,113.77
4977,107.29
6143,99.47
4413,102.04
1416,87.71
264,101.43
8248,108.05
388,97.81
1334,100.49
6956,88.99
7411,84.48
3297,104.92
2457,101.64
4712,90.69
1857,100.77
5082,93.62
1594,105.66
7453,94.41
7544,89.12
702,102.66
7895,92.8
4241,89.38
6184,110.59
3502,107.1
2278,122.72
7418,102.51
3448,90.27
1797,86.93
5487,88.82
1096,113.07
5753,101.96
505,150.43
1938,115.22
8020,100.9
6516,103.43
2743,103.31
5821,74.5
1175,113.75
4397,88.91
8245,90.82
3051,86.15
376,110.55
3570,90.68
6879,109.42
555,104.56
4658,91.04
5990,98.28
5300,88.12
2998,119.03
5941,110.54
3766,119.78
1936,114.35
3118,110.43
2678,96.82
6389,99.14
5767,96.27
5668,114.07
1630,94.67
2324,89.7
3667,111.4
2937,92.34
237,100.38
7088,113.83
4696,80.29
2661,106.13
2905,90.88
4200,104.65
1530,109.92
2264,149.63
1931,100.28
4794,96.99
1476,93.26
3889,91.88
4514,112.82
3980,92.1
5219,113.94
5915,91.68
2658,85.92
3959,91.13
6046,100.05
489,90.19
6802,98.13
7329,91.41
6238,92.45
1164,108.92
5385,94.85
6485,96.12
962,113.88
4615,76.33
7588,90.11
4496,97.22
6362,106.18
7295,111.02
7320,93.39
5448,86.16
5303,117.83
542,121.19
8171,112.97
945,116.34
7119,118.72
184,96.96
1685,104.53
627,89.17
414,117.03
3342,125.46
2143,98.11
6499,89.46
3987,90.44
7887,112.36
4713,107.11
34,82.62
2810,90.0
5278,105.25
6005,88.54
6152,111.91
5044,99.56
8206,106.05
2456,91.85
3829,98.31
4279,100.25
4546,108.47
2081,108.36
6571,106.88
1310,90.38
4230,88.06
3792,100.35
4740,100.58
8012,107.13
1573,111.25
4331,88.39
2949,110.44
7065,97.74
6982,90.2
6313,96.74
4245,91.88
2393,90.37
1871,123.31
2136,90.7
1842,98.01
6988,89.98
3437,93.29
2833,108.3
4090,101.27
7759,105.28
2433,107.35
2476,88.15
6127,91.34
3650,86.34
8295,111.15
4547,105.89
4972,89.42
4669,106.16
1035,116.03
2628,88.36
8025,94.01
8160,103.07
1336,94.71
3888,118.27
7093,115.32
225,87.15
7410,103.93
8086,89.71
6882,98.81
44,89.81
5873,89.22
4557,87.22
4748,88.14
3837,87.17
8336,118.81
553,99.05
3244,88.77
797,112.46
4999,85.72
2837,91.03
6652,89.19
2844,93.87
5097,115.75
7449,109.17
5545,88.69
3050,125.26
351,106.14
7488,100.21
1061,109.67
5892,90.38
5749,122.22
1161,113.33
6422,141.09
415,91.23
474,106.19
1291,93.62
2088,93.96
3520,80.34
6447,94.7
600,94.95
1288,91.3
151,107.72
7205,105.64
3415,94.76
5119,110.0
6850,87.12
6451,95.28
956,112.42
6938,95.98
4407,98.96
4881,100.86
3738,105.64
4467,86.19
1877,117.3
5346,95.23
5615,106.85
4992,93.71
7845,100.68
7043,110.59
6227,98.31
1397,94.6
3807,119.65
930,92.38
5250,75.88
640,92.92
5820,147.22
8362,90.38
6318,75.59
348,98.25
5601,90.46
2479,122.51
4295,91.41
5619,89.01
6338,107.9
2634,92.64
333,109.69
3160,110.33
3268,102.0
6023,99.64
265,113.69
212,127.66
7621,114.46
1540,93.47
2895,91.98
8369,109.64
5713,120.8
4733,87.13
7218,107.98
7922,105.72
1280,113.68
403,116.2
4911,107.61
5245,90.57
74,106.87
6283,111.22
7429,104.57
5047,98.79
6483,89.33
7916,109.38
1452,107.75
6929,106.1
7,76.26
1984,101.33
75,104.85
6035,94.51
2108,93.34
6597,89.47
4100,90.0
1194,88.3
1159,103.75
860,88.91
3289,112.99
3278,106.79
1079,90.54
3048,109.61
3131,89.61
4862,91.13
785,97.69
234,126.17
647,90.27
461,97.42
4768,90.58
9,80.62
317,105.74
5369,106.91
8133,75.9
5525,100.0
674,106.97
2903,167.45
2790,88.55
4163,105.59
6218,122.87
6717,108.19
683,103.67
4754,96.85
2057,85.48
5765,98.74
2912,87.99
6632,113.72
7007,100.01
4591,98.54
1131,90.28
898,78.25
2385,91.21
1869,106.19
4477,91.85
514,90.92
164,100.98
3222,102.5
7888,97.85
7246,92.49
1295,89.89
8016,92.9
4030,114.63
5927,105.55
1547,107.71
3292,117.71
6078,140.31
2255,90.57
5500,88.88
5211,102.09
3049,90.82
1118,94.0
8074,91.81
4282,115.21
5416,109.31
8073,82.44
5213,103.23
4991,90.82
4526,121.28
3752,107.4
4517,99.15
8284,106.3
5931,100.55
8105,95.5
3860,90.8
2872,110.29
8220,85.17
5411,109.0
1107,88.2
6335,90.76
1213,128.25
214,106.67
1032,90.46
4227,100.04
6446,112.69
6977,89.49
612,111.08
2946,91.35
4926,88.66
6037,91.84
1158,91.56
3332,89.41
6299,114.8
1055,99.55
1303,94.95
4799,90.77
8285,85.84
5031,74.66
946,99.94
5703,116.55
2221,106.82
7395,86.66
6620,88.23
5894,87.17
4592,88.4
2982,112.0
5973,108.42
3643,95.15
3791,101.71
6813,89.08
5921,99.01
6674,110.58
3367,107.54
755,107.74
3313,102.77
5100,93.2
8292,77.38
3447,95.64
881,87.97
6848,92.05
5630,100.05
4136,125.84
2961,111.85
5701,100.11
7367,96.96
1602,100.59
168,108.57
7452,111.85
807,90.87
7892,106.02
2486,89.41
2452,98.33
5994,105.29
821,93.67
1270,103.88
1903,90.32
7381,90.58
3542,114.35
6449,88.78
5985,108.19
2552,108.19
5339,102.08
4301,113.95
8212,90.11
6399,116.36
401,108.28
6803,92.55
3411,107.04
523,87.58
1525,101.49
282,110.96
391,87.79
5582,123.09
6190,107.9
3811,113.62
8122,98.37
6427,88.1
4522,102.17
742,87.9
5604,108.25
5311,84.53
2527,87.37
1342,74.2
7714,100.68
6950,89.99
684,98.52
1526,108.54
7720,92.2
6992,90.22
5959,89.4
5506,120.81
8192,100.04
3717,107.01
6272,95.43
2293,96.41
1127,95.56
6493,98.05
6716,105.82
4874,107.03
803,111.92
4806,112.09
4103,109.69
3101,93.6
6503,100.11
5151,87.78
3365,111.68
5852,109.11
8123,106.0
271,102.52
3727,109.24
6546,121.11
3863,99.03
8318,88.77
6315,108.73
5158,109.97
642,91.96
6475,104.79
6208,146.3
2729,97.86
2716,118.06
6233,93.97
1798,112.51
2856,118.61
6322,128.67
287,102.46
8126,88.51
748,91.53
2491,96.05
4207,88.75
7315,109.66
5352,87.89
2531,139.08
1326,76.81
639,74.0
5392,88.16
1612,104.62
131,94.83
170,93.12
5040,103.36
3099,110.9
7583,110.05
2970,128.35
4887,88.05
6069,91.86
6909,109.34
6570,91.29
786,92.91
1858,92.95
3750,111.01
331,90.68
6563,106.41
3119,113.14
6355,112.47
2210,98.59
154,89.91
6592,110.85
7797,88.96
1926,115.73
5102,105.89
4404,98.12
691,94.09
5386,93.83
7413,91.16
1264,95.75
2499,99.24
7267,92.83
5066,93.06
13,78.02
5453,92.07
3133,91.15
8239,91.11
5617,97.95
796,102.49
4925,111.74
6772,113.8
5231,110.58
5715,109.82
7523,102.45
3521,98.7
7005,100.05
4529,90.36
5857,108.24
6776,106.5
875,101.42
1929,89.97
1493,88.93
3785,115.83
5332,91.48
4337,102.3
3809,102.31
1108,115.92
4560,96.51
3384,110.88
5045,88.8
4250,111.14
125,93.81
863,122.45
3038,127.19
550,112.54
890,101.19
1716,92.12
5744,96.62
5666,76.22
1565,115.42
4981,123.11
7160,98.1
6329,97.03
6022,88.48
4567,94.69
7171,107.93
568,88.45
2873,91.9
636,113.36
6220,116.34
1794,111.9
8056,89.38
1221,109.04
7009,121.57
1746,119.02
5543,89.06
8047,88.53
4191,99.41
7824,87.14
3312,117.35
3737,109.59
4828,89.91
7311,107.47
8337,76.44
6412,107.44
4316,105.36
2121,106.23
5659,124.75
7736,90.42
3296,114.5
1065,109.16
5330,92.08
1443,78.19
615,94.85
7931,96.44
7788,106.19
5209,91.68
5272,95.47
4565,90.36
8189,90.84
7753,88.72
2079,115.15
5849,97.14
4528,113.98
4588,93.05
1248,97.03
3209,95.67
4371,104.21
3315,87.86
3669,88.36
2767,98.44
3490,122.12
1510,91.39
147,84.15
1418,112.78
1196,91.96
6491,90.89
5720,119.48
1741,114.25
1572,102.13
4694,106.4
5657,99.55
5855,105.42
6309,102.76
1660,97.32
4724,122.65
4056,109.13
1523,105.35
5422,100.36
3544,106.6
3114,120.91
1207,93.9
5949,87.71
1546,90.65
5798,113.75
1624,93.8
7873,87.91
3690,89.9
469,100.29
5084,105.98
260,116.61
3481,92.94
5215,78.71
2368,88.29
6767,85.55
895,100.95
3843,88.08
6859,101.99
6930,86.73
203,106.46
8293,106.53
80,91.56
2388,121.27
6258,117.48
3965,109.05
4345,103.39
6101,120.78
525,89.81
5337,102.88
6113,89.11
295,110.02
6454,109.33
4914,108.97
3020,91.32
7145,93.71
6769,89.88
3560,78.95
7520,102.71
3336,100.53
2052,88.1
3676,109.79
3723,99.4
3370,95.59
4073,88.7
7258,99.48
5374,89.24
4699,92.83
5501,98.42
5182,78.71
5650,110.96
2363,116.0
1163,97.9
4379,100.71
5304,118.62
363,90.03
2857,87.25
359,108.25
8242,85.91
1046,93.74
1974,106.57
1548,85.98
8205,92.22
8241,89.38
4354,87.99
5739,105.67
5756,109.42
47,90.81
52,120.77
2930,87.56
8301,94.71
7880,85.82
2437,90.25
1335,93.12
3054,110.15
482,88.21
3719,93.91
1985,108.68
3406,93.96
6334,101.52
4965,99.11
1937,92.55
4654,108.05
1520,121.23
4762,148.94
7362,110.32
4929,112.28
1292,105.87
6134,102.14
3217,87.83
4963,105.91
6428,106.23
2346,110.03
6754,86.25
2195,90.64
686,109.48
4709,108.37
1322,147.72
3452,100.0
3547,99.84
743,109.16
1964,103.57
6733,107.74
520,88.42
5508,114.83
5664,112.8
8402,123.34
7739,85.2
1417,111.54
1846,108.38
6191,90.17
889,98.57
4815,126.11
4251,103.63
6990,99.55
6862,90.84
3622,102.48
6649,112.89
86,117.31
655,86.98
5318,95.87
6055,90.62
936,94.65
1907,93.75
1302,113.62
7903,92.43
478,118.45
8210,90.13
5263,128.37
868,112.2
7947,101.18
